Age,Gender,Country,family_history,self_employed,no_employees,tech_company,Organizational_Care_1,Organizational_Care_2,Organizational_Access,Organizational_Support,Organizational_Protection,Organizational_Leave,mentalhealthconsequence,coworkers,supervisors,mentalimportance,mh_current,mh_diagnosed,mh_past,mh_treated,work_interfere_impact,work_interfere_treated,work_interfere_untreated,Organizational_Care_1_clean,Organizational_Access_clean,Organizational_Support_clean,Organizational_Protection_clean,Organizational_Leave_clean
36.0,Male,United States of America,I don't know,0,6-25,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Maybe/Not sure,No,Maybe,5.0,Don't Know,No response,Don't Know,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Very easy
33.0,Male,United States of America,No,0,100-500,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"Yes, I observed",Yes,Yes,3.0,Don't Know,No response,Possibly,1,Unknown,Rarely,Often,Yes,Yes,No,Yes,Very easy
34.0,Male,United States of America,Yes,0,100-500,1.0,1.0,2.0,0.0,0.0,2.0,2.0,"Yes, I observed",Yes,Yes,5.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,No,I don't know,Somewhat easy
28.0,Male,United States of America,No,0,More than 1000,1.0,1.0,1.0,1.0,1.0,1.0,2.0,No,Maybe,Maybe,7.0,Don't Know,No response,Don't Know,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,Somewhat easy
54.0,Other,United States of America,Yes,0,100-500,0.0,1.0,1.0,1.0,1.0,2.0,2.0,Maybe/Not sure,Maybe,Yes,10.0,No,No response,Possibly,1,Unknown,Rarely,Sometimes,Yes,Yes,Yes,I don't know,Somewhat easy
39.0,Male,United States of America,No,0,26-100,0.0,2.0,0.0,0.0,0.0,2.0,,No,Maybe,Yes,5.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,I don't know
37.0,Male,United States of America,Yes,0,100-500,0.0,1.0,1.0,1.0,0.0,1.0,4.0,Maybe/Not sure,Maybe,No,4.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,No,Yes,Somewhat difficult
29.0,Male,United States of America,Yes,0,26-100,1.0,2.0,2.0,0.0,0.0,2.0,2.0,"Yes, I observed",No,No,5.0,Don't Know,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,Somewhat easy
31.0,Male,United States of America,Yes,0,More than 1000,1.0,2.0,1.0,0.0,0.0,2.0,1.0,"Yes, I observed",Maybe,Yes,5.0,Possibly,No response,Possibly,0,Unknown,Sometimes,Often,I don't know,No,No,I don't know,Very easy
49.0,Male,United States of America,No,0,More than 1000,1.0,1.0,2.0,1.0,1.0,1.0,1.0,"Yes, I observed",Yes,Yes,7.0,Yes,Yes,Yes,1,Unknown,Never,Sometimes,Yes,Yes,Yes,Yes,Very easy
43.0,Male,United States of America,Yes,0,100-500,1.0,1.0,2.0,0.0,2.0,1.0,1.0,"Yes, I observed",No,Maybe,5.0,No,No response,No,1,Unknown,Not applicable to me,Not applicable to me,Yes,No,I don't know,Yes,Very easy
38.0,Other,United States of America,Yes,0,500-1000,0.0,1.0,1.0,1.0,1.0,1.0,2.0,"Yes, I experienced",Yes,Yes,7.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,Yes,Yes,Somewhat easy
35.0,Female,United States of America,Yes,0,100-500,1.0,1.0,2.0,1.0,2.0,2.0,2.0,No,Maybe,Maybe,3.0,No,No response,Yes,1,Unknown,Rarely,Often,Yes,Yes,I don't know,I don't know,Somewhat easy
23.0,Male,United States of America,I don't know,0,More than 1000,1.0,1.0,1.0,1.0,0.0,2.0,2.0,"Yes, I observed",Maybe,Maybe,2.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,No,I don't know,Somewhat easy
42.0,Male,United Kingdom,Yes,0,26-100,1.0,2.0,2.0,0.0,0.0,1.0,1.0,No,Yes,Yes,7.0,No,No response,Yes,1,Unknown,Rarely,Rarely,I don't know,No,No,Yes,Very easy
36.0,Male,United States of America,Yes,0,More than 1000,0.0,1.0,1.0,1.0,1.0,1.0,2.0,Maybe/Not sure,Maybe,Yes,5.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,Yes,Yes,Somewhat easy
38.0,Male,United States of America,No,0,More than 1000,1.0,1.0,2.0,0.0,0.0,2.0,2.0,Maybe/Not sure,No,Yes,5.0,Yes,No,Unknown,1,Unknown,Sometimes,Often,Yes,No,No,I don't know,Somewhat easy
41.0,Male,United Kingdom,No,0,More than 1000,1.0,2.0,1.0,0.0,0.0,2.0,,"Yes, I experienced",Maybe,Maybe,5.0,Possibly,No response,Don't Know,1,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,I don't know
37.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,2.0,1.0,2.0,1.0,3.0,"Yes, I experienced",Maybe,Yes,6.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,I don't know,Yes,Neither easy nor difficult
25.0,Male,United States of America,Yes,0,26-100,1.0,2.0,1.0,0.0,1.0,1.0,2.0,Maybe/Not sure,Maybe,Yes,10.0,Yes,Yes,Yes,1,Unknown,Not applicable to me,Sometimes,I don't know,No,Yes,Yes,Somewhat easy
33.0,Male,United States of America,Yes,0,100-500,1.0,1.0,1.0,1.0,1.0,1.0,2.0,No,Yes,Yes,7.0,No,No response,Don't Know,0,Unknown,Rarely,Often,Yes,Yes,Yes,Yes,Somewhat easy
35.0,Female,United States of America,Yes,0,100-500,1.0,2.0,2.0,0.0,1.0,2.0,2.0,Maybe/Not sure,Yes,Yes,6.0,No,No response,Possibly,1,Unknown,Not applicable to me,Not applicable to me,I don't know,No,Yes,I don't know,Somewhat easy
32.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,1.0,1.0,1.0,2.0,3.0,No,Maybe,No,5.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,I don't know,Neither easy nor difficult
45.0,Unknown,United States of America,I don't know,1,Unknown,Unknown,,,,,,,"Yes, I observed",Unknown,Yes,Unknown,Possibly,No response,Possibly,0,Yes,Not applicable to me,Sometimes,Unknown,Unknown,Unknown,Unknown,Unknown
25.0,Female,Poland,Yes,0,100-500,1.0,0.0,0.0,0.0,1.0,2.0,5.0,No,Yes,No,6.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,No,No,Yes,I don't know,Difficult
40.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,1.0,1.0,1.0,2.0,3.0,Maybe/Not sure,Maybe,Yes,7.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,I don't know,Neither easy nor difficult
34.0,Male,United States of America,No,0,100-500,1.0,1.0,2.0,1.0,2.0,2.0,2.0,No,Yes,Maybe,6.0,No,No response,Yes,1,Unknown,Rarely,Not applicable to me,Yes,Yes,I don't know,I don't know,Somewhat easy
28.0,Male,United States of America,No,0,More than 1000,1.0,1.0,1.0,1.0,1.0,1.0,2.0,No,No,Yes,3.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,Somewhat easy
49.0,Male,United States of America,Yes,0,More than 1000,1.0,1.0,2.0,1.0,0.0,2.0,4.0,"Yes, I experienced",No,No,3.0,Yes,Yes,Yes,1,Unknown,Often,Often,Yes,Yes,No,I don't know,Somewhat difficult
33.0,Female,United States of America,Yes,0,100-500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,Yes,Yes,7.0,Yes,Yes,Yes,1,Unknown,Rarely,Sometimes,Yes,Yes,Yes,Yes,Very easy
41.0,Male,United States of America,I don't know,1,Unknown,Unknown,,,,,,,"Yes, I observed",Unknown,Yes,Unknown,Yes,Yes,Yes,1,Yes,Sometimes,Often,Unknown,Unknown,Unknown,Unknown,Unknown
36.0,Male,United States of America,Yes,0,26-100,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Maybe/Not sure,Maybe,No,7.0,Possibly,No response,Yes,1,Unknown,Sometimes,Often,Yes,Yes,No,Yes,Very easy
37.0,Male,United States of America,Yes,0,More than 1000,1.0,0.0,1.0,,0.0,0.0,5.0,"Yes, I observed",Maybe,Maybe,2.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,No,Unknown,No,No,Difficult
39.0,Male,United States of America,Yes,0,6-25,1.0,2.0,2.0,0.0,0.0,2.0,5.0,"Yes, I observed",Maybe,Maybe,3.0,Yes,Yes,Yes,1,Unknown,Often,Often,I don't know,No,No,I don't know,Difficult
49.0,Female,United States of America,Yes,0,100-500,1.0,2.0,0.0,0.0,0.0,2.0,4.0,"Yes, I observed",Maybe,No,2.0,Possibly,No response,Possibly,1,Unknown,Sometimes,Often,I don't know,No,No,I don't know,Somewhat difficult
33.0,Male,United States of America,No,0,100-500,1.0,2.0,1.0,0.0,1.0,2.0,,No,Maybe,Yes,7.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,Yes,I don't know,I don't know
29.0,Unknown,United Kingdom,Yes,0,6-25,1.0,,0.0,,0.0,2.0,2.0,Maybe/Not sure,Maybe,Maybe,5.0,Possibly,No response,Yes,1,Unknown,Sometimes,Often,Not eligible for coverage / NA,Unknown,No,I don't know,Somewhat easy
34.0,Male,United States of America,No,1,Unknown,Unknown,,,,,,,No,Unknown,Yes,Unknown,Don't Know,No response,Possibly,0,Unsure,Not applicable to me,Sometimes,Unknown,Unknown,Unknown,Unknown,Unknown
29.0,Male,United Kingdom,No,0,100-500,1.0,2.0,2.0,0.0,1.0,2.0,1.0,"Yes, I observed",Yes,Yes,8.0,Possibly,No response,Don't Know,1,Unknown,Sometimes,Not applicable to me,I don't know,No,Yes,I don't know,Very easy
25.0,Male,United States of America,No,0,26-100,1.0,1.0,0.0,0.0,0.0,2.0,,No,Maybe,Maybe,4.0,Don't Know,No response,Yes,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,No,I don't know,I don't know
35.0,Male,United States of America,I don't know,0,100-500,0.0,2.0,2.0,0.0,0.0,2.0,5.0,"Yes, I experienced",No,No,1.0,Yes,Yes,Yes,1,Unknown,Sometimes,Sometimes,I don't know,No,No,I don't know,Difficult
32.0,Male,United States of America,No,1,Unknown,Unknown,,,,,,,Maybe/Not sure,Unknown,Yes,Unknown,No,No response,No,0,Unsure,Not applicable to me,Not applicable to me,Unknown,Unknown,Unknown,Unknown,Unknown
21.0,Male,United States of America,Yes,0,6-25,1.0,1.0,1.0,1.0,0.0,2.0,,"Yes, I experienced",Yes,Yes,10.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,No,I don't know,I don't know
43.0,Male,United States of America,No,0,6-25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,No,Yes,Yes,0.0,No,No response,No,1,Unknown,Not applicable to me,Not applicable to me,Yes,No,No,Yes,Very easy
31.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Maybe/Not sure,Yes,Yes,5.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,I don't know,Somewhat easy
27.0,Female,United States of America,Yes,0,26-100,1.0,2.0,1.0,0.0,1.0,2.0,,"Yes, I observed",Maybe,Maybe,5.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,I don't know,No,Yes,I don't know,I don't know
23.0,Male,United States of America,I don't know,0,6-25,1.0,1.0,0.0,1.0,0.0,1.0,2.0,No,No,No,0.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,No,Yes,Somewhat easy
28.0,Male,United States of America,Yes,0,More than 1000,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Maybe/Not sure,No,No,3.0,No,No response,No,1,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,Very easy
37.0,Female,United States of America,Yes,0,More than 1000,0.0,1.0,1.0,1.0,1.0,2.0,4.0,"Yes, I observed",No,No,3.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,Yes,I don't know,Somewhat difficult
30.0,Male,United States of America,No,0,6-25,1.0,2.0,2.0,0.0,0.0,2.0,2.0,No,Yes,Maybe,5.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,Somewhat easy
30.0,Male,United States of America,No,0,6-25,1.0,1.0,1.0,1.0,0.0,2.0,,No,No,No,3.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,No,I don't know,I don't know
30.0,Female,United States of America,I don't know,0,100-500,1.0,1.0,0.0,0.0,0.0,2.0,4.0,"Yes, I experienced",Maybe,Maybe,2.0,Yes,Yes,Yes,1,Unknown,Often,Often,Yes,No,No,I don't know,Somewhat difficult
32.0,Female,United States of America,I don't know,1,Unknown,Unknown,,,,,,,Maybe/Not sure,Unknown,Yes,Unknown,Possibly,No response,Yes,1,Yes,Sometimes,Often,Unknown,Unknown,Unknown,Unknown,Unknown
35.0,Male,United States of America,Yes,0,More than 1000,0.0,0.0,2.0,0.0,0.0,2.0,5.0,"Yes, I experienced",No,No,0.0,Yes,Yes,Yes,1,Unknown,Often,Often,No,No,No,I don't know,Difficult
45.0,Female,United States of America,Yes,0,More than 1000,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"Yes, I observed",Maybe,Yes,6.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,Yes,Very easy
31.0,Female,Germany,Yes,0,500-1000,1.0,0.0,0.0,1.0,0.0,2.0,5.0,"Yes, I experienced",Maybe,No,6.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,No,Yes,No,I don't know,Difficult
34.0,Female,United States of America,Yes,0,100-500,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Maybe/Not sure,Yes,Maybe,8.0,Yes,Yes,Possibly,1,Unknown,Sometimes,Not applicable to me,Yes,Yes,Yes,I don't know,Somewhat easy
30.0,Male,United States of America,Yes,0,100-500,1.0,0.0,0.0,0.0,0.0,2.0,5.0,"Yes, I experienced",No,No,0.0,Possibly,No response,Don't Know,1,Unknown,Rarely,Often,No,No,No,I don't know,Difficult
33.0,Female,United States of America,I don't know,0,More than 1000,1.0,1.0,0.0,1.0,0.0,2.0,2.0,No,Maybe,No,2.0,Yes,Yes,Possibly,1,Unknown,Rarely,Often,Yes,Yes,No,I don't know,Somewhat easy
32.0,Male,New Zealand,Yes,0,26-100,1.0,2.0,0.0,0.0,0.0,2.0,2.0,No,Maybe,Maybe,7.0,Don't Know,No response,Possibly,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,Somewhat easy
28.0,Female,United States of America,I don't know,0,500-1000,0.0,2.0,1.0,0.0,0.0,2.0,,Maybe/Not sure,No,No,3.0,Possibly,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,I don't know
28.0,Male,United States of America,Yes,0,6-25,1.0,0.0,0.0,1.0,0.0,2.0,2.0,"Yes, I experienced",Yes,No,2.0,No,No response,Yes,1,Unknown,Rarely,Often,No,Yes,No,I don't know,Somewhat easy
33.0,Male,United States of America,Yes,0,500-1000,1.0,1.0,2.0,1.0,0.0,1.0,3.0,No,Yes,No,4.0,Yes,Yes,Possibly,1,Unknown,Rarely,Often,Yes,Yes,No,Yes,Neither easy nor difficult
28.0,Female,United States of America,I don't know,0,100-500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Maybe/Not sure,Yes,No,6.0,Possibly,No response,Don't Know,1,Unknown,Rarely,Sometimes,Yes,Yes,Yes,Yes,Very easy
28.0,Female,United States of America,Yes,0,100-500,1.0,2.0,0.0,0.0,0.0,2.0,,"Yes, I experienced",Maybe,Maybe,0.0,Yes,No,Unknown,1,Unknown,Not applicable to me,Often,I don't know,No,No,I don't know,I don't know
43.0,Male,United States of America,No,0,26-100,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Maybe/Not sure,Maybe,Yes,3.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,No,Somewhat easy
31.0,Female,United States of America,No,0,More than 1000,1.0,2.0,2.0,0.0,2.0,2.0,3.0,"Yes, I observed",Maybe,Yes,5.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,I don't know,I don't know,Neither easy nor difficult
40.0,Female,United States of America,No,0,500-1000,0.0,1.0,2.0,0.0,2.0,2.0,2.0,No,Maybe,Yes,6.0,Possibly,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,I don't know,I don't know,Somewhat easy
42.0,Female,United States of America,I don't know,0,More than 1000,0.0,1.0,2.0,0.0,0.0,2.0,2.0,No,Maybe,Maybe,4.0,Possibly,No response,No,1,Unknown,Rarely,Rarely,Yes,No,No,I don't know,Somewhat easy
38.0,Male,United States of America,Yes,0,26-100,1.0,1.0,2.0,0.0,2.0,2.0,4.0,No,Maybe,Maybe,6.0,Possibly,No response,Possibly,1,Unknown,Not applicable to me,Sometimes,Yes,No,I don't know,I don't know,Somewhat difficult
39.0,Male,United States of America,No,0,100-500,1.0,2.0,0.0,1.0,0.0,1.0,1.0,Maybe/Not sure,Yes,Yes,8.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,Yes,No,Yes,Very easy
21.0,Male,United States of America,Yes,0,6-25,0.0,,2.0,0.0,0.0,2.0,4.0,No,Maybe,Maybe,8.0,Yes,Yes,Yes,1,Unknown,Often,Often,Not eligible for coverage / NA,No,No,I don't know,Somewhat difficult
32.0,Female,United States of America,Yes,0,100-500,1.0,1.0,1.0,1.0,1.0,2.0,2.0,"Yes, I observed",Yes,Maybe,8.0,Possibly,No response,Possibly,1,Unknown,Rarely,Sometimes,Yes,Yes,Yes,I don't know,Somewhat easy
32.0,Male,United States of America,Yes,0,6-25,1.0,,0.0,1.0,0.0,2.0,,No,Yes,Maybe,2.0,Possibly,No response,Yes,1,Unknown,Never,Sometimes,Not eligible for coverage / NA,Yes,No,I don't know,I don't know
40.0,Male,United States of America,Yes,0,100-500,1.0,1.0,1.0,1.0,1.0,2.0,1.0,"Yes, I observed",Yes,Yes,6.0,Yes,Yes,Possibly,1,Unknown,Rarely,Sometimes,Yes,Yes,Yes,I don't know,Very easy
35.0,Male,United States of America,Yes,1,Unknown,Unknown,,,,,,,No,Unknown,Yes,Unknown,Yes,Yes,Yes,1,Yes,Often,Often,Unknown,Unknown,Unknown,Unknown,Unknown
28.0,Male,United States of America,No,0,More than 1000,1.0,1.0,0.0,1.0,0.0,1.0,,"Yes, I observed",Maybe,No,0.0,Possibly,No response,Possibly,1,Unknown,Sometimes,Often,Yes,Yes,No,Yes,I don't know
25.0,Female,United States of America,Yes,0,500-1000,1.0,1.0,1.0,1.0,1.0,1.0,3.0,No,Yes,Yes,6.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,Yes,Neither easy nor difficult
37.0,Male,United States of America,Yes,0,More than 1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,No,No,5.0,No,No response,Possibly,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,Very easy
40.0,Other,United States of America,I don't know,0,100-500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,Yes,Yes,8.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,Yes,Yes,Very easy
31.0,Female,United States of America,Yes,0,26-100,1.0,2.0,0.0,0.0,0.0,2.0,3.0,Maybe/Not sure,Maybe,Maybe,3.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,I don't know,No,No,I don't know,Neither easy nor difficult
47.0,Female,Belgium,I don't know,1,Unknown,Unknown,,,,,,,"Yes, I experienced",Unknown,Yes,Unknown,Yes,Yes,Possibly,1,Yes,Sometimes,Often,Unknown,Unknown,Unknown,Unknown,Unknown
26.0,Other,United States of America,Yes,0,100-500,1.0,1.0,0.0,0.0,0.0,2.0,2.0,Maybe/Not sure,Maybe,No,5.0,Yes,Yes,Yes,1,Unknown,Often,Often,Yes,No,No,I don't know,Somewhat easy
27.0,Female,United States of America,Yes,0,26-100,0.0,1.0,2.0,1.0,0.0,2.0,4.0,No,No,Yes,5.0,Yes,Yes,Yes,1,Unknown,Rarely,Sometimes,Yes,Yes,No,I don't know,Somewhat difficult
46.0,Male,Norway,No,0,6-25,1.0,2.0,0.0,1.0,0.0,0.0,3.0,Maybe/Not sure,No,No,5.0,No,No response,Yes,1,Unknown,Rarely,Sometimes,I don't know,Yes,No,No,Neither easy nor difficult
22.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,0.0,1.0,2.0,2.0,,No,Maybe,Maybe,5.0,Yes,Yes,Yes,1,Unknown,Rarely,Sometimes,Yes,Yes,I don't know,I don't know,I don't know
37.0,Female,Ireland,Yes,0,26-100,1.0,0.0,0.0,,0.0,2.0,2.0,No,Maybe,Maybe,5.0,No,No response,Yes,1,Unknown,Rarely,Sometimes,No,Unknown,No,I don't know,Somewhat easy
27.0,Male,United States of America,Yes,0,100-500,1.0,1.0,1.0,1.0,1.0,2.0,,"Yes, I experienced",Yes,No,3.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,Yes,I don't know,I don't know
28.0,Female,United States of America,Yes,0,More than 1000,0.0,1.0,2.0,0.0,0.0,2.0,,No,Maybe,Maybe,5.0,Possibly,No response,Don't Know,0,Unknown,Not applicable to me,Often,Yes,No,No,I don't know,I don't know
32.0,Female,United States of America,Yes,0,100-500,1.0,1.0,0.0,1.0,1.0,1.0,2.0,Maybe/Not sure,Maybe,No,4.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,Yes,Somewhat easy
33.0,Male,United States of America,Yes,0,100-500,1.0,1.0,2.0,0.0,0.0,2.0,2.0,"Yes, I observed",Yes,Maybe,5.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,No,I don't know,Somewhat easy
27.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Maybe/Not sure,Maybe,Maybe,7.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,Yes,Yes,Somewhat easy
38.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,2.0,1.0,2.0,1.0,2.0,No,Maybe,Yes,7.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,I don't know,Yes,Somewhat easy
31.0,Male,United States of America,Yes,1,Unknown,Unknown,,,,,,,No,Unknown,Yes,Unknown,Yes,Yes,Yes,1,Yes,Often,Often,Unknown,Unknown,Unknown,Unknown,Unknown
28.0,Female,United States of America,No,0,6-25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,No,Yes,Yes,6.0,Yes,Yes,Yes,1,Unknown,Rarely,Sometimes,Yes,No,No,Yes,Very easy
32.0,Female,United States of America,I don't know,0,More than 1000,0.0,1.0,1.0,0.0,1.0,2.0,3.0,"Yes, I observed",Maybe,Maybe,1.0,Don't Know,No response,Don't Know,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,Yes,I don't know,Neither easy nor difficult
30.0,Female,United States of America,No,0,26-100,0.0,0.0,0.0,0.0,0.0,1.0,1.0,No,No,Yes,3.0,Possibly,No response,No,0,Unknown,Rarely,Sometimes,No,No,No,Yes,Very easy
26.0,Female,United States of America,No,0,100-500,1.0,1.0,0.0,1.0,0.0,2.0,,No,Maybe,No,4.0,Yes,Yes,Yes,1,Unknown,Never,Sometimes,Yes,Yes,No,I don't know,I don't know
41.0,Female,United States of America,Yes,0,More than 1000,0.0,2.0,1.0,0.0,1.0,2.0,,Maybe/Not sure,No,No,7.0,Possibly,No response,Possibly,1,Unknown,Not applicable to me,Not applicable to me,I don't know,No,Yes,I don't know,I don't know
39.0,Female,United States of America,No,0,100-500,1.0,2.0,0.0,0.0,0.0,2.0,2.0,Maybe/Not sure,Maybe,Maybe,5.0,Don't Know,No response,Don't Know,0,Unknown,Sometimes,Sometimes,I don't know,No,No,I don't know,Somewhat easy
37.0,Other,United States of America,I don't know,0,100-500,1.0,1.0,2.0,0.0,0.0,2.0,,No,Yes,Maybe,3.0,Don't Know,No response,Don't Know,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,No,I don't know,I don't know
21.0,Female,United States of America,I don't know,0,More than 1000,0.0,,1.0,,2.0,1.0,,No,No,No,5.0,Possibly,No response,No,0,Unknown,Not applicable to me,Often,Not eligible for coverage / NA,Unknown,I don't know,Yes,I don't know
38.0,Male,United States of America,Yes,1,Unknown,Unknown,,,,,,,Maybe/Not sure,Unknown,Yes,Unknown,Possibly,No response,Possibly,0,Yes,Not applicable to me,Not applicable to me,Unknown,Unknown,Unknown,Unknown,Unknown
35.0,Female,United States of America,I don't know,0,100-500,0.0,1.0,0.0,1.0,0.0,2.0,2.0,No,Yes,No,3.0,No,No response,Don't Know,0,Unknown,Not applicable to me,Often,Yes,Yes,No,I don't know,Somewhat easy
33.0,Female,Switzerland,I don't know,0,More than 1000,1.0,1.0,1.0,1.0,1.0,2.0,2.0,"Yes, I experienced",Maybe,No,2.0,Yes,Yes,Yes,1,Unknown,Often,Often,Yes,Yes,Yes,I don't know,Somewhat easy
38.0,Male,Netherlands,I don't know,0,26-100,1.0,1.0,2.0,0.0,0.0,1.0,2.0,Maybe/Not sure,No,No,6.0,Don't Know,No response,No,0,Unknown,Not applicable to me,Often,Yes,No,No,Yes,Somewhat easy
29.0,Female,United States of America,I don't know,0,6-25,1.0,0.0,0.0,,0.0,2.0,3.0,Maybe/Not sure,Maybe,Maybe,5.0,Yes,Yes,Yes,1,Unknown,Rarely,Sometimes,No,Unknown,No,I don't know,Neither easy nor difficult
25.0,Female,United States of America,I don't know,0,500-1000,1.0,1.0,1.0,1.0,1.0,1.0,2.0,"Yes, I observed",Yes,Maybe,7.0,Yes,Yes,No,1,Unknown,Sometimes,Often,Yes,Yes,Yes,Yes,Somewhat easy
41.0,Female,United States of America,Yes,0,100-500,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Maybe/Not sure,Maybe,No,4.0,Don't Know,No response,Don't Know,1,Unknown,Sometimes,Sometimes,I don't know,No,No,I don't know,Somewhat easy
37.0,Female,United States of America,Yes,0,26-100,1.0,1.0,0.0,1.0,0.0,2.0,1.0,"Yes, I observed",Yes,Yes,10.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,No,I don't know,Very easy
29.0,Male,United States of America,Yes,0,6-25,1.0,2.0,0.0,0.0,0.0,2.0,2.0,No,Maybe,Maybe,4.0,Yes,Yes,Possibly,1,Unknown,Sometimes,Often,I don't know,No,No,I don't know,Somewhat easy
45.0,Female,United States of America,No,0,100-500,1.0,1.0,2.0,0.0,2.0,2.0,1.0,"Yes, I observed",Yes,Yes,7.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,I don't know,I don't know,Very easy
45.0,Other,Germany,No,0,6-25,1.0,2.0,0.0,0.0,0.0,1.0,1.0,No,No,No,5.0,No,No response,Don't Know,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,Yes,Very easy
45.0,Female,United States of America,No,0,100-500,1.0,1.0,1.0,0.0,0.0,1.0,2.0,"Yes, I observed",Yes,Yes,7.0,Possibly,No response,Possibly,1,Unknown,Rarely,Sometimes,Yes,No,No,Yes,Somewhat easy
30.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,1.0,1.0,1.0,1.0,2.0,"Yes, I observed",Yes,Yes,8.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,Yes,Somewhat easy
